Key,Value,,Key,Metric
6a6a-4a0f-417b-84eb-3d33b,0.21,,8269-fe88-452f-829a-147ba,0.17
9a8a-e8c2-4784-b68a-e7532,0.4,,6e34-2cf4-4f4e-867b-e1dac,0.17
ac46-d1cb-4f72-bd6d-5a5d5,0.12,,2f63-63d1-48bc-8036-35f28,0.17
b434-bbe8-4541-89fe-3d122,0.2,,4413-dbcc-4c2b-8a60-d29d7,0.17
e230-31b9-4faf-83e8-911f2,0.28,,f1d7-6245-4de1-aa98-411c6,0.17
e89e-bc52-4582-9ee0-3f88f,0.11,,6e22-4eeb-409f-b4c1-047ed,0.17
19d0-6477-4a28-ac38-7a8e5,0.09,,a4e7-c470-46ed-b1a3-76fe7,0.17
2a95-655e-40c1-a28d-dfd6c,0.18,,5fa7-f284-49f7-87c2-6f7df,0.17
ab2d-80f3-411b-aea1-50d71,0.32,,3bd6-aaea-48ac-a15c-f38a4,0.17
e298-40c6-4b3a-ab94-bfce9,0.18,,9c82-7991-4289-9f3b-14500,0.17
fcd4-c701-4ff7-90c1-701a1,0.2,,c7ef-de02-43e3-aae7-da3b0,0.17
2c12-9f22-41a4-93de-1a974,0.21,,5590-966e-41e8-bcdc-5a3e5,0.17
3bb6-6105-4e8e-b562-917b0,0.2,,8804-603e-4d05-8661-ea87f,0.17
4880-79d2-4514-ab95-3210f,0.3,,d2a0-7c9c-489b-8327-8050c,0.17
49b4-8181-4fd2-a84d-24892,0.25,,63ad-44bd-43c1-b457-075ab,0.17
5416-6eef-43a8-87cd-1a432,0.21,,c80e-81d1-4292-8b52-8b0a1,0.17
6d7c-b858-4937-971b-90e6a,0.29,,8261-09d7-44bf-a7ac-7fd41,0.17
6ea3-66a9-41fd-b622-664ea,0.3,,8261-09d7-44bf-a7ac-7fd41,0.17
7d8f-23b8-43e9-ba94-21b82,0.2,,6d5e-f2c7-4a03-acbf-885f6,0.17
812d-4248-4219-bb41-9c4bd,0.09,,6d5e-f2c7-4a03-acbf-885f6,0.17
a9d1-0388-4420-a2b4-e9409,0.16,,5672-22eb-4e7a-87bf-78d44,0.17
bb9d-a091-4d20-9e33-c18e6,0.18,,4de7-6730-4a02-a866-3ed9f,0.17
c4c8-df70-4d02-8c55-afdb7,0.12,,8273-51c4-489b-948d-9cbd3,0.17
c701-9380-48e3-a517-2d277,0.22,,9cad-7fd7-44c4-b5a7-80603,0.17
066b-2bbf-4ef6-8abc-aad76,0.14,,7f83-263c-4c8d-9daa-4b850,0.17
14f8-3178-4dee-bf3d-bc5ef,0.08,,7f83-263c-4c8d-9daa-4b850,0.17
3f39-e8b6-4562-882c-71982,0.15,,7f83-263c-4c8d-9daa-4b850,0.17
60b8-c1a5-4290-ab86-e0aad,0.35,,fd81-72c6-46df-b619-8d1eb,0.17
60fe-84f4-4867-ba2d-5a413,0.17,,fd81-72c6-46df-b619-8d1eb,0.17
6663-c3d1-4425-9404-fe242,0.19,,fd81-72c6-46df-b619-8d1eb,0.17
6d75-0a78-4d78-92e4-0c32b,0.24,,3757-6e56-43c9-9f5b-e1eca,0.17
8e37-3d48-4e6a-95f3-c0dff,0.16,,3757-6e56-43c9-9f5b-e1eca,0.17
9a7c-0d3b-45eb-b5bc-e3dee,0.21,,3757-6e56-43c9-9f5b-e1eca,0.17
9cce-0838-46ee-aa24-c741d,0.31,,9653-1bee-4291-b7cc-0cd2a,0.17
a4d9-1184-4583-a8d9-b7878,0.14,,9b37-101a-4900-9a36-9ff90,0.17
a52f-f65b-415f-afdb-cc3fb,0.11,,8672-f661-4c1f-a608-7db91,0.17
b0fc-3c6e-46d1-af21-33abc,0.32,,07d0-0bbb-451d-8960-23fc3,0.17
cda3-9429-418f-bcbf-92353,0.18,,d49a-1732-4672-b615-65893,0.17
d41c-4546-4d20-bfc0-8eaeb,0.16,,ffdd-2c65-44f9-bdb1-7e840,0.17
df34-aac7-408f-afa5-ab389,0.17,,b8e0-04c4-48f1-af79-9575f,0.17
ed22-0cdd-4776-b1ef-136e6,0.17,,4979-0aef-44e2-a20b-5e227,0.17
f3a8-ff9f-4254-9e1f-1f8e6,0.09,,8f01-63c4-42bc-ab05-ae7ca,0.17
0e17-63ed-4f9a-bcf2-14297,0.19,,7a92-1885-468b-a116-a0f30,0.17
5fdd-8cc6-4f66-9b50-9addd,0.07,,ae2f-b5ec-4ed2-a4e0-d71c4,0.17
67fd-dc23-42d7-9273-baf04,0.36,,3ab2-9f7d-4619-a651-fceb6,0.17
7995-f59d-43fb-9638-5457d,0.08,,bd2f-a65c-43dc-8f21-f3481,0.17
8d57-09af-455f-b192-6a5c1,0.26,,e77f-4681-40b7-b8d6-0969a,0.17
92fa-ca76-44ff-8a12-9d4b4,0.06,,3f73-e121-4232-a19f-38517,0.17
9852-9cac-4c41-9290-8393f,0.19,,3987-ff52-4448-8417-44f3c,0.17
99e0-2556-45f8-be76-9b19d,0.1,,0064-5444-426e-864e-6c12a,0.17
9e51-dbb6-4960-ba1f-fa46c,0.12,,5064-ca03-45ee-9fb5-7a49c,0.17
a4c1-58ea-4496-ba86-b1984,0.32,,7711-b562-4cde-b242-250f6,0.17
a7b7-0616-4e99-aabf-d275a,0.13,,9a03-a1d8-4b0f-885b-f61ad,0.17
b01e-b318-4a78-832d-de633,0.12,,6dc2-fb1a-40e6-93ff-3c668,0.17
c2c0-55dd-44b5-893f-206e3,0.12,,a28d-fa9f-4c20-ae46-a6f45,0.17
d661-7871-4357-bc05-f7392,0.13,,6b86-afd7-4b04-9535-48086,0.17
fd92-9a75-427d-8eff-66dce,0.28,,48e3-b574-4135-844c-62f88,0.17
ff8e-595a-495c-86f0-9d2ab,0.26,,5cd2-fe89-43ca-8180-e0e0a,0.17
0f7d-537e-4f8f-8410-066d7,0.23,,9a1e-981b-40dc-8b4b-c5d9f,0.17
1ad1-a450-4d20-95a6-82f41,0.08,,7146-3d0c-47ab-a629-718c6,0.17
1efc-89b9-410f-8b55-74136,0.08,,150a-9c92-4c05-9a67-1bc36,0.17
2fe2-164d-47ee-9659-4a723,0.13,,4fc8-dffa-45fd-b10d-df4bb,0.17
3696-ee02-4b7c-ae3e-4207a,0.06,,5dd4-6f53-4ef3-9d63-9a355,0.17
3ec1-248f-467e-b721-3de60,0.05,,b8f5-81a2-416c-8e90-65886,0.17
47f5-00ec-45e7-9b61-605d2,0.3,,1c08-7dda-4b67-95da-6bab8,0.17
4f69-6962-450e-924b-a486f,0.22,,80a1-64f2-4962-b61e-452d5,0.17
665c-1397-4d6a-af2e-e0520,0.1,,19c0-a47c-4a67-8a94-fbedb,0.17
686a-e4ce-4a1e-b74b-39fbe,0.17,,2ab5-9ea9-4cf5-9786-225ad,0.17
90b3-63cf-4644-9466-4d131,0.25,,341a-d600-4dd2-b9ff-c995d,0.17
9a8f-270a-44f7-aa7c-bad26,0.28,,fa4f-c4f3-46c9-8517-0bb24,0.17
abbd-9945-46b5-b8d6-af009,0.09,,fa4f-c4f3-46c9-8517-0bb24,0.17
afb3-0149-4937-9250-d933a,0.08,,3955-a68b-4f0f-8b18-01e40,0.17
ccff-5b22-45a1-8e9b-9e94b,0.29,,3955-a68b-4f0f-8b18-01e40,0.17
d47b-837a-416b-82fc-c2975,0.18,,2f16-535c-4eed-8873-682c7,0.17
d998-1631-4d93-94dd-77ae4,0.29,,604a-ca93-4b1d-8486-a55c9,0.17
e175-80ed-41e8-a5b6-1e52b,0.22,,e137-509a-44d6-8398-b6ac1,0.17
ff56-c35b-48c8-a5f5-36bd5,0.31,,74b3-0839-40ff-a03c-181d3,0.17
054a-a815-476d-9efa-27bca,0.07,,5050-ae25-45ad-9467-0d1d9,0.17
0ad8-b1bf-4f04-8ca1-253b1,0.2,,2be6-81c6-484f-b9da-97644,0.17
1761-b685-4a1a-8f62-d3971,0.09,,a844-21e2-4901-b880-fd7a3,0.17
4056-1d81-49a0-8957-54763,0.29,,f181-66ed-4ebb-9572-f5dcf,0.17
420b-cfdf-47e2-b6ad-068a2,0.21,,3a05-2ae9-444f-b031-61e23,0.17
996a-346e-4844-a969-1fcc5,0.25,,e488-8ffc-4400-99b3-ccd60,0.17
c69a-9f3d-4185-bc9e-f1fc2,0.17,,2640-aa43-4fc6-86e3-3f30f,0.17
d9f2-a708-41e8-9bfc-bac0d,0.3,,10cf-e42a-4fd4-9801-094f4,0.17
e459-4ce3-4162-96ac-102ba,0.24,,52b3-e55d-4a3b-af0e-c8196,0.17
fd77-b29a-4796-aaff-27170,0.12,,52b3-e55d-4a3b-af0e-c8196,0.17
0bda-9fd9-474e-9b45-b1e51,0.08,,52de-bd19-44e8-9aa2-55fe4,0.17
2bd9-56dd-4943-8e39-303a6,0.16,,52de-bd19-44e8-9aa2-55fe4,0.17
49ed-63a9-4776-915e-2159a,0.08,,7e0d-16da-4ae1-afd4-36f37,0.17
692d-2af4-44f6-a07b-e50c6,0.29,,19c8-d92a-4efc-897b-4f53c,0.17
adca-7db1-45c6-ac28-4d4ec,0.33,,a306-cac1-4549-8d7e-a2645,0.17
b60f-ce3b-4b90-86a1-a7ba1,0.21,,7dde-7ff3-41ef-9ae8-fbdf1,0.17
bb62-13fb-4270-a7dc-8b803,0.16,,7f27-f258-439e-b533-e3179,0.17
c5a1-1cda-4ce4-b533-bb484,0.28,,5578-2f42-4b2f-b2bb-412af,0.17
d4a9-7c08-4fb1-90db-bd2f6,0.2,,a2e2-c90a-44dd-a1f1-e84df,0.17
dc83-712d-45da-b755-5c3f7,0.26,,5c4c-d6a6-4cd4-9786-3e02b,0.17
070e-26d1-4ccf-a8c2-78cf0,0.22,,f7f0-fceb-4365-99e3-4dc3f,0.17
1934-f30c-4028-9dee-17fe8,0.17,,30de-41e9-4d8b-840a-852b5,0.17
1aa9-a532-48c7-a0f3-c6133,0.2,,80d1-8b88-4e0d-9446-4990c,0.17
1e71-c75b-45fa-9912-bb577,0.28,,b12d-d0c6-42fb-993b-5fd99,0.17
39bc-bd79-4b90-a0f1-6edbc,0.28,,b2a1-c12d-476a-bd2a-500c7,0.17
55f7-4a1f-4f75-b89e-a434e,0.41,,da00-d5aa-4281-85d5-0101f,0.17
6e2b-1fb7-4b30-8923-37f0a,0.19,,6adc-580d-4d4b-b8f5-2d88c,0.17
89bd-aa90-4b74-afba-e1541,0.17,,dd12-5157-4087-b5c7-61865,0.17
a8ce-c6dd-4f18-89bd-a19c8,0.18,,4640-008c-47c9-b2b2-b62b8,0.17
b419-3ec7-4982-a81d-d63d5,0.09,,cf92-4130-47dc-9eab-44b71,0.17
b9f8-8244-4375-9bb3-160e7,0.22,,e5f3-a7cf-4458-8556-313a2,0.17
d071-74a3-4010-829a-15fcd,0.24,,6420-f608-4a29-bf1b-63a01,0.17
d4fd-0592-4a9c-967a-7b902,0.14,,f1ab-ba5a-4be8-adb1-7386a,0.17
f01b-7bb9-4c2d-933f-f8c01,0.12,,203b-1aa2-41b8-b2e0-24be8,0.17
2b6f-9941-41a5-9889-3c21a,0.26,,d69a-6fca-4dcf-bec0-d7731,0.17
69dc-4054-45b6-b276-e67a2,0.1,,8909-8fbf-46be-a80e-57e29,0.17
7d11-64a2-41c3-8a73-b5aca,0.06,,0fa7-9fc7-404d-b684-e6846,0.17
808e-2d0d-456c-83dd-7a5da,0.14,,e802-8acd-4545-8ea4-f8e10,0.17
8d9e-9b7a-4929-8b14-f1270,0.25,,45a4-ccf9-4181-9e47-c0dc2,0.17
9553-6cd2-4ba0-9d99-41cb5,0.24,,42cb-9d5c-4efe-99ab-e8da9,0.17
af7e-3848-4da2-b2c1-40125,0.26,,8320-538d-405e-a7c8-8ca60,0.17
bf88-090a-4d1f-a6fe-52330,0.19,,7dbb-d7b0-4cc0-a546-9c238,0.17
db51-e2a3-4f3b-8c0e-f93fc,0.14,,8fce-1ac4-4f75-bf7e-84a63,0.17
df24-8515-4dd0-9f06-d9616,0.15,,8954-3129-4504-90c7-0377d,0.17
df29-980b-472a-9c9d-c5ba3,0.21,,3513-e904-42e0-9c2c-f20e6,0.17
f036-767a-473b-a976-9591f,0.09,,1d57-983e-426b-a366-0e730,0.17
f7c5-7eaf-42cb-9969-5dbea,0.12,,c352-f37a-4a79-87ef-8c97d,0.17
09e4-b49b-41fe-a6ff-37538,0.33,,b262-2956-4202-9687-17ce3,0.17
36db-b671-4da6-96c5-4e0be,0.36,,410f-0f04-4dbc-9bb9-f9b0e,0.17
3ea2-84b1-4d1c-bfe7-f3eb5,0.19,,5015-aaed-4825-8a62-c5e34,0.17
4552-0d36-44a4-adc2-a43bf,0.16,,7c65-6ee8-42e6-9987-9ee5f,0.17
48f8-d7f0-4ebf-b3c5-bd9d2,0.08,,5d46-9ce4-44d5-9f6a-6653f,0.17
4ba6-f099-4f77-8696-2e2d2,0.26,,0673-f726-4053-9ab0-c298d,0.17
5f26-4e71-42cf-9d4d-a776d,0.21,,a896-5265-4196-aad9-ce133,0.17
6da6-2dee-4f3b-a559-5d5f2,0.12,,554d-f409-4dd0-b09d-d321f,0.17
734d-499c-4d9c-90c5-df5ca,0.13,,16f4-1f7d-4b9a-be6f-7b99a,0.17
8e01-a7da-400f-b0a2-de413,0.4,,321b-eb74-4a2e-8495-76887,0.17
efe9-b623-43bc-8fd6-5d076,0.12,,f0a6-b8e0-4942-8c5a-c2f22,0.17
1b79-957d-4db2-ba56-44ac9,0.35,,3ac1-ea88-4345-a2d6-aa247,0.17
8110-a0a1-4017-a518-a3aec,0.51,,e9c3-b715-416b-b4ac-2912c,0.17
8645-95ff-405a-8b01-a3810,0.17,,7ccc-fc86-4e62-904e-29e47,0.17
b3f6-2fd7-4723-9176-6996f,0.27,,bd0f-dbfb-40e4-af37-ccd15,0.17
ca4d-f06d-45c4-8014-e1cc8,0.16,,614c-93e3-43b6-bff8-b88b8,0.17
cd24-18b5-48e7-8abb-8f062,0.19,,b05c-4091-4c11-8e3a-5a8b4,0.17
f7dd-2185-4d90-a46a-dd51f,0.36,,7176-2971-4217-863b-650c3,0.17
ff01-919a-424d-9b74-f9fb9,0.01,,18c3-0737-404d-a644-c2440,0.17
0735-109f-44b8-9836-fad04,0.1,,28d6-e26c-480c-83b9-2c1cc,0.17
2139-f409-427f-98f5-4e3a2,0.07,,6a87-e172-486f-a1a4-17e08,0.17
3776-b52b-4ab9-9297-78b32,0.28,,f517-2719-45df-a552-e06c0,0.17
453b-e9b8-4f6a-8be7-a8080,0.1,,44d1-5cf6-4488-be06-f7fc8,0.17
5306-4d6f-4aee-b392-d9145,0.23,,52b3-24a2-4ac7-a2d1-f7aa0,0.17
6536-c1db-45d2-bcff-9f086,0.15,,a519-32ce-43c1-be20-3dc1e,0.17
6f2f-0277-4d26-83ab-96d13,0.15,,af0e-f983-4645-9f03-5d94d,0.17
7acc-2579-430d-9c7a-ad600,0.16,,45c9-a1dc-42c9-9fe3-7c6a8,0.17
8a2a-c8e3-4a5d-96dc-cd03a,0.09,,5274-1084-4400-9ad0-cb154,0.17
925c-5e92-4f41-8645-645bd,0.17,,bcdd-aee3-4076-be96-b32f1,0.17
a0cc-178e-4f61-8a70-95b3e,0.02,,710b-b3fe-45eb-9d9c-89009,0.17
c39b-b578-4a57-a367-90bbf,0.28,,5845-abfa-42fc-bb9d-634c1,0.17
e217-64f8-44e4-8b05-6fe9e,0.21,,33aa-32cc-4374-be04-af602,0.17
e4e0-b433-4b58-a2e9-b6f07,0.61,,7891-098e-47f4-b453-643f5,0.17
1543-10cb-459c-ab6b-e6afc,0.12,,c5c4-06ca-4f10-994f-4a9f2,0.17
395d-2f08-4a17-ba08-99260,0.18,,c72c-8208-426e-b2d7-5376f,0.17
68da-bef6-4862-a3e2-eb633,0.39,,37cb-d168-49ce-a036-99154,0.17
7582-6381-4317-be31-f39d3,0.18,,7862-a593-4ede-a8e8-657d8,0.17
7d07-e619-4465-a24c-43373,0.3,,22fa-e460-416e-9508-2b21f,0.17
bf6c-2916-454c-8aad-93d12,0.24,,a785-1afa-491f-bdce-5a0cd,0.17
f42b-418b-4d94-a9ae-bb972,0.23,,1283-e621-4262-a26d-8998b,0.17
3316-c512-43f9-9a00-30916,0.18,,6ce3-3ae6-4be6-b5da-f3fec,0.17
5f69-ad72-41ad-8cc4-eae30,0.12,,a20e-f2a7-4fbe-9c4d-d21c7,0.17
6fec-30c4-41a2-9fd3-11631,0.23,,a0b0-9e2a-42cf-bc6d-ac381,0.17
72a0-9de6-4673-bcc5-2da22,0.09,,0e15-fadc-451e-b3cc-efff4,0.17
a017-4260-4919-b43d-d4fc9,0.1,,a0d9-8a56-4153-bd19-6120e,0.17
ca5f-71f6-4bbb-aa03-c08dd,0.2,,846e-9b53-425f-845e-86ae2,0.17
d95c-724f-409f-b816-7f00f,0.09,,6ffd-87e3-4bb9-9993-89239,0.17
f3ad-3e67-47b6-ba1d-dd0b7,0.46,,c8c0-a386-4851-b3dd-f4e1b,0.17
f4c3-15c5-4df6-b787-b9373,0.3,,c8c0-a386-4851-b3dd-f4e1b,0.17
fd7c-305d-47e0-a96d-474ff,0.15,,fef7-271a-4bf8-ad91-7c72b,0.17
032b-562b-407f-9b5d-e2920,0.29,,fef7-271a-4bf8-ad91-7c72b,0.17
1d21-87c8-4f1d-82cd-d1aa9,0.3,,af4a-3250-4de0-9c3e-274de,0.17
386c-3f3e-41c8-82d9-f6a9c,0.45,,a924-4204-4383-a001-c8ae7,0.17
3d1c-6089-4438-abd7-740a1,0.3,,27de-5aae-4ebd-a6e5-30a55,0.17
4e68-b775-4450-ade4-48645,0.4,,5624-7673-4ed7-b0a7-12df0,0.17
4ee3-22c0-474a-b4cf-ee0bb,0.23,,5c1d-c482-4e1d-82b5-cb6a4,0.17
577a-1cff-4398-96fb-336e3,0.17,,1d75-a467-4434-b3f5-54366,0.17
71fc-af00-4f0b-8168-9892f,0.03,,9081-d8d2-40be-9eb8-a0681,0.17
859a-d6ca-4db2-b3f1-14a16,0.44,,d1b1-b0b3-4148-8dd4-30ba7,0.17
8807-94c8-4c7d-b22c-14683,0.36,,1b11-19f2-4ffc-b2a1-994d7,0.17
8c39-bded-4fb4-95f0-18e20,0.17,,b1dd-4202-4bbd-a286-ed9c8,0.17
8e85-b28e-4a6a-8745-27f56,0.1,,f712-c2ee-46d5-b14d-35676,0.17
95d8-5134-4861-b322-c8591,0.35,,112a-55f0-426e-bea0-eafca,0.17
bb81-e053-43b0-98f7-0cde7,0.2,,9ed6-44ec-45dd-b390-69deb,0.17
eb37-15c9-4395-a52e-cbedb,0.23,,fd14-526d-4704-bdd3-3315e,0.17
f62c-5de8-4ac0-aa8b-b478e,0.12,,beff-38a9-4a78-b7d5-ac2ea,0.17
1f60-f5bd-4df9-a10a-7eee2,0.14,,6ea9-9798-449b-9d8a-e5908,0.17
3ec8-02b7-4ee5-9ebc-7f0b5,0.11,,4154-2b4c-4af1-8354-b8fa5,0.17
4609-7f79-4277-b62e-59846,0.08,,4654-3e4b-4ba4-a536-e9e61,0.17
49e2-1b8f-418f-bd83-e544f,0.05,,a41e-19d4-4f59-a3d2-33a40,0.17
58d0-5bc7-4f98-9436-8538b,0.15,,2d41-ec78-43d0-8882-a6264,0.17
7852-5dfc-41d8-8def-f8775,0.17,,85f4-a073-40e9-a890-eb7da,0.17
9058-8f30-43b9-bdc5-becab,0.15,,0ac4-6fa2-468b-8787-274fe,0.17
94fe-8c10-443c-a328-929da,0.1,,aa49-bba3-43df-8959-ebc4e,0.17
9a7f-86e0-46dd-aa56-304b3,0.29,,0c22-b074-406e-bed6-99cdf,0.17
a3b6-e0bb-40c8-89d1-8ad47,0.3,,8a86-27cd-4927-9c41-b2156,0.17
aa2a-d1dd-413e-8c60-8983b,0.22,,8549-7c31-45a1-90b4-e7020,0.17
b6ec-400d-4bea-847b-87bba,0.32,,8549-7c31-45a1-90b4-e7020,0.17
d0ec-faad-46b3-b357-4fdbb,0.19,,9889-6d3e-403a-a4e5-790fd,0.17
ded4-d84c-4b2b-b971-95968,0.16,,9889-6d3e-403a-a4e5-790fd,0.17
06b9-87c6-4517-a37b-ec479,0.29,,37bc-08bc-4899-abe6-39e38,0.17
0c7a-6d41-47c0-8b5a-23718,0.28,,f0de-1613-4818-a9dd-33b73,0.17
201e-55e6-4966-8d36-2df7d,0.25,,3d7f-e356-4be4-9b63-118d4,0.17
203a-2c22-40f7-9608-7d00a,0.01,,e8e3-14cd-4ebd-b712-c6e5a,0.17
4d34-afcc-44d6-acf1-7ed8f,0.1,,cb71-09a5-4758-af17-12b95,0.17
4f82-a085-471e-a11f-334bd,0.33,,dced-2879-4726-811b-3b813,0.17
607f-e25e-4014-b306-ad9cd,0.26,,9d5b-0467-4a7e-abde-1a670,0.17
61d1-0b87-4e5c-a519-3229a,0.37,,b0e5-ed90-45aa-9494-20b41,0.17
8ab5-27b5-49c8-b6e7-6ecf3,0.28,,ea04-e46e-4eef-9170-e3b79,0.17
8dec-0a15-45cf-9bf5-072c5,0.41,,0084-ef22-4589-9e16-12708,0.17
93b1-5196-4ebb-9601-5fda0,0.39,,27cb-ca19-4c03-8943-b2b3e,0.17
b4af-7b36-42d6-8cac-5cdf3,0.25,,9a27-db2a-4b67-a1c1-dce9e,0.17
be49-0620-4c3c-96b7-fe49f,0.08,,7f81-d7ec-4f41-b4d8-0deb4,0.17
cc50-d83e-4fd7-b6de-87031,0.27,,cd20-337e-456e-ab9d-51cba,0.17
dad9-df52-46a0-854e-cd8c8,0.45,,2169-f3d3-4274-a180-ec13c,0.17
ffcd-7f66-4a81-8072-389cb,0.46,,aa38-8b22-4fd4-9fa3-568bd,0.17
01a7-80da-4f16-93d8-808bd,0.19,,7634-549f-40f4-bb1f-c1a0f,0.17
2c64-6de8-4278-9b97-251d2,0.14,,fcd5-cf62-4a6f-9296-10135,0.17
2d10-abf8-4c4c-8453-218dd,0.24,,bcf8-b4f4-4f2a-a0cd-164af,0.17
3e9c-a4f6-4f8b-b594-d6490,0.23,,d10f-ad4b-4c47-b495-f8d65,0.17
41c1-1351-43f1-8b8f-f5f72,0.22,,f118-3fed-408a-85f5-f29e6,0.17
458d-0d5e-4006-bcc6-b305e,0.05,,d74d-6fee-4b81-afdd-c012c,0.17
6022-923d-41e7-8548-31951,0.26,,2c78-f3f1-4786-aa58-a9634,0.17
69bd-b584-4a07-8ea4-c1d42,0.36,,c1b7-63e6-4ae1-b7b5-5712a,0.18
6eda-bd2b-4eaf-b3a4-23761,0.15,,cc3b-8884-4e9a-af53-78c75,0.18
7ddf-7ab9-41ba-8053-cd9b8,0.18,,e982-7f54-41ef-9bda-04143,0.18
86b5-18af-4261-80d4-6dbd1,0.13,,eb6e-6f7e-4dff-ad7e-937b2,0.18
8941-d663-45af-be9b-3ae88,0.21,,49fa-4991-4621-bc18-a5685,0.18
90f2-0a65-4ba6-8b5d-1215b,0.4,,dcd9-822b-4c46-932b-d58e7,0.18
9c5a-962c-415c-8c2d-d3eb8,0.23,,93b7-a6fc-48c2-b42e-0ba87,0.18
b3fc-28b0-427b-a8e8-edc1b,0.19,,7466-fe2d-4321-9511-50ac7,0.18
4379-ba5d-4e66-add8-a50aa,0.4,,2107-8130-4562-b40f-de5ba,0.18
4998-72c2-43f1-97a3-fcc76,0.45,,ccb7-bd20-4fa5-a9dc-dcd54,0.18
6ce4-d3e0-4b39-82e4-14f3a,0.05,,444a-4821-49a7-860f-3ab61,0.18
7109-14d4-484d-b47f-091c1,0.15,,cd32-1e4c-4ed1-9868-a529b,0.18
8f97-c9dc-42d8-a382-930dd,0.18,,1bf2-a50a-412c-bb02-02967,0.18
b2a5-ef36-4f26-accf-c4776,0.13,,db5f-61a7-413e-802c-b2059,0.18
c42f-483d-4995-ad31-0162f,0.12,,11b7-d342-4874-8f73-26869,0.18
ed93-f48b-41bb-b190-1d0f5,0.33,,ad5f-f0e5-4f6d-beb3-9f91b,0.18
094e-1bc2-4c7d-9f7d-a0078,0.25,,8e32-7d1b-48fe-b635-2841b,0.18
0a5e-8ecf-4c2c-841b-b0ab7,0.31,,cd55-d195-4b23-a020-1daac,0.18
1016-e908-4e7e-befd-240e9,0.17,,aeb4-6993-464a-a8aa-3db50,0.18
3984-7ee1-415f-bc5b-9afe4,0.17,,b519-2204-4f90-8595-5cb0f,0.18
3a55-507f-44ff-a789-50d43,0.23,,3d9c-c52c-4d23-801e-4fafc,0.18
4402-11aa-48d3-b635-d05db,0.16,,d6a4-f6c4-4a8e-804b-031e0,0.18
5702-b508-475c-b462-07167,0.13,,f2e0-37e0-4d39-a65e-69aff,0.18
608a-4227-4fe9-a519-eb100,0.31,,688b-4cd5-4bf4-9129-4e47e,0.18
6c80-623a-444e-96c9-4c34a,0.28,,0f09-0312-48ce-bfa2-48396,0.18
7449-70ce-4155-894c-45a6f,0.28,,aae4-5f5c-42bb-8f08-f4650,0.18
86c1-a9f2-42c3-80ac-8a69c,0.18,,da79-b086-40d1-bc3c-9c74a,0.18
96aa-3b1a-4ef9-aaa6-7f6b9,0.24,,2d5e-8b88-4c40-8b2e-919bf,0.18
faf8-e351-4ae1-88cf-1c646,0.16,,31cc-427e-4e6e-8c52-3d922,0.18
fc31-ee08-42d2-9a76-4460a,0.16,,0338-e46c-485c-b072-2714e,0.18
1185-248d-42ec-b558-cc2ec,0.05,,94dd-e42a-435e-b40c-afa5c,0.18
24f2-a6d4-4108-9b74-cc04a,0.32,,c81e-fcad-4740-9db2-7f2e4,0.18
5519-f7de-46ba-b84f-83337,0.08,,53c5-a60d-423f-9a2a-b6781,0.18
6074-3911-4d35-b84d-719bb,0.22,,03c4-18f8-4338-948d-454f6,0.18
7553-899e-4cf7-8066-ee04c,0.21,,a4fe-b433-4cbb-be0e-cccb6,0.18
ae0c-2469-4f8a-92f4-f67cb,0.44,,20b1-f6bf-438a-9cb7-ae705,0.18
ae7f-35ed-48eb-a482-93bb6,0.38,,6a17-891d-4cf5-ac54-be530,0.18
b139-4d0a-4e19-93f2-32030,0.01,,499b-e1bb-40b3-b9a1-0d710,0.18
b731-75b9-4c36-893f-f70b9,0.31,,6999-1849-4bbb-8c11-097e1,0.18
da1c-6d5c-45ac-8a87-e13c6,0.22,,06c7-dcea-4377-96b1-6d5fe,0.18
f5d7-18f9-4473-b18b-4b69a,0.32,,498e-33a1-47f5-8212-ee821,0.18
0d98-06a5-41f2-ab2c-6c5a5,0.2,,15ea-2c7b-4920-b6b8-6b5f3,0.18
14d7-a9e2-4352-a983-cbb57,0.22,,2e16-f122-4e1d-b627-2572b,0.18
1e86-182c-4f36-92aa-f3ad6,0.11,,379b-08b5-4469-a2d0-f0854,0.18
21fc-8f44-4b25-acfe-0b09a,0.18,,723e-af59-415d-adf4-0737a,0.18
4b56-9f56-40b6-9254-7d876,0.2,,6492-ddc8-4b4d-bbba-14162,0.18
5432-51f8-4353-b3ef-634c5,0.14,,9c77-84d9-4f33-a6be-e0e5c,0.18
57ce-c3f9-49e9-bc04-4a087,0.15,,1415-59d8-494a-995e-f39ba,0.18
61af-9353-49de-806c-dabe3,0.19,,2916-e187-4e90-be79-052fb,0.18
8653-a8b5-463a-8818-96321,0.2,,7c50-865e-4f89-acd4-33ade,0.18
b55d-73a2-487c-b12c-ace83,0.09,,b922-06e3-4970-949f-464f3,0.18
d47b-e607-4d44-b8a1-0371b,0.19,,e591-e12b-4606-b36b-25eb1,0.18
df79-e6ce-49dc-8634-a33cc,0.18,,d808-9e0a-4235-b872-d6cc7,0.18
f244-2647-4dbb-b273-306a0,0.29,,ab27-4bc1-4e2f-a07a-eb1ac,0.18
f49b-d0b7-47f7-9550-f8e0a,0.21,,5924-4a8f-483d-b376-acb51,0.18
feb3-83ec-4be7-91fd-c8549,0.24,,cd8c-4088-4fd6-bf61-6edf5,0.18
2c7c-80ba-4dfe-9b6f-182e3,0.16,,0752-9455-45c6-b2d1-afe60,0.18
